auto_id,automerk,carroserie,verkoopprijsprijs,kilometerstand,versnellinsbak,leeftijd_auto,type_motor,pk,nieuwstaat,lease_bedrag,airco
23199,Suzuki,SUV / ofroader,20990.0,25840.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,False
23200,Suzuki,SUV / ofroader,17995.0,17100.0,Handgeschakeld,3.0,Benzine,82.0,Gebruikt,,False
23201,Suzuki,SUV / ofroader,24400.0,21860.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,True
23202,Suzuki,SUV / ofroader,28880.0,12974.0,Handgeschakeld,2.0,Benzine,130.0,Gebruikt,,False
23203,Suzuki,SUV / ofroader,36945.0,16692.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,False
23204,Suzuki,SUV / ofroader,40900.0,12.0,Automatisch,1.0,Benzine,181.0,Gebruikt,,False
23205,Suzuki,SUV / ofroader,19900.0,22919.0,Automatisch,3.0,Benzine,110.0,Gebruikt,,False
23206,Suzuki,SUV / ofroader,36139.0,13950.0,Automatisch,1.0,Elektrisch,136.0,Demo,,False
23207,Suzuki,SUV / ofroader,29999.0,3000.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,False
23208,Suzuki,SUV / ofroader,31782.0,10.0,Handgeschakeld,0.0,Benzine,110.0,Nieuw en op kenteken,,False
23209,Suzuki,SUV / ofroader,27450.0,8234.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
23210,Suzuki,SUV / ofroader,44950.0,6642.0,Automatisch,1.0,Benzine,181.0,Gebruikt,,False
23211,Suzuki,SUV / ofroader,31925.0,64086.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
23212,Suzuki,SUV / ofroader,38900.0,4609.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,True
23213,Suzuki,SUV / ofroader,20945.0,47655.0,Automatisch,3.0,Benzine,110.0,Gebruikt,,True
23214,Suzuki,SUV / ofroader,13950.0,66626.0,Automatisch,5.0,Diesel,101.0,Gebruikt,,False
23215,Suzuki,SUV / ofroader,42450.0,5.0,Automatisch,1.0,Benzine,,Gebruikt,,False
23216,Suzuki,SUV / ofroader,33745.0,5140.0,Automatisch,1.0,Benzine,130.0,Gebruikt,,False
23217,Suzuki,SUV / ofroader,21500.0,112665.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
23218,Suzuki,SUV / ofroader,24940.0,66664.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,True
23219,Suzuki,SUV / ofroader,21940.0,14163.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,True
23220,Suzuki,SUV / ofroader,28450.0,4721.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
23221,Suzuki,SUV / ofroader,40945.0,3.0,Automatisch,1.0,Benzine,224.0,Gebruikt,,True
23222,Suzuki,SUV / ofroader,33890.0,1.0,Automatisch,0.0,Benzine,131.0,Nieuw,,False
23223,Suzuki,SUV / ofroader,33445.0,12232.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
23224,Suzuki,SUV / ofroader,30950.0,11223.0,Automatisch,2.0,Benzine,130.0,Gebruikt,,False
23225,Suzuki,SUV / ofroader,29999.0,22058.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,True
23226,Suzuki,SUV / ofroader,24640.0,1.0,Handgeschakeld,0.0,Benzine,101.0,Nieuw,,True
23227,Suzuki,SUV / ofroader,45885.0,18336.0,Automatisch,1.0,Benzine,181.0,Demo,,True
23228,Suzuki,SUV / ofroader,32750.0,42644.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,True
23229,Suzuki,SUV / ofroader,30937.0,1249.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23230,Suzuki,SUV / ofroader,38950.0,148.0,Automatisch,1.0,Benzine,224.0,Nieuw en op kenteken,,True
23231,Suzuki,SUV / ofroader,38950.0,2551.0,Automatisch,2.0,Benzine,224.0,Gebruikt,,True
23232,Suzuki,SUV / ofroader,16740.0,37900.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,False
23233,Suzuki,SUV / ofroader,28880.0,8.0,Automatisch,1.0,Elektrisch,,Gebruikt,,False
23234,Suzuki,SUV / ofroader,24950.0,36610.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23235,Suzuki,SUV / ofroader,14950.0,83258.0,Handgeschakeld,7.0,Benzine,117.0,Gebruikt,,True
23236,Suzuki,SUV / ofroader,29750.0,14694.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,True
23237,Suzuki,SUV / ofroader,25890.0,1953.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,False
23238,Suzuki,SUV / ofroader,20435.0,7712.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23239,Suzuki,SUV / ofroader,28900.0,15423.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,True
23240,Suzuki,SUV / ofroader,19945.0,22045.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,True
23241,Suzuki,SUV / ofroader,41945.0,16228.0,Automatisch,1.0,Benzine,181.0,Demo,,False
23242,Suzuki,SUV / ofroader,24945.0,93189.0,Handgeschakeld,3.0,Diesel,131.0,Gebruikt,,False
23243,Suzuki,SUV / ofroader,17950.0,49656.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23244,Suzuki,SUV / ofroader,33945.0,8475.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,True
23245,Suzuki,SUV / ofroader,16240.0,48624.0,Handgeschakeld,3.0,Benzine,111.0,Gebruikt,,False
23246,Suzuki,SUV / ofroader,16950.0,45021.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,True
23247,Suzuki,SUV / ofroader,37895.0,6500.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23248,Suzuki,SUV / ofroader,15900.0,53543.0,Automatisch,4.0,Benzine,82.0,Gebruikt,,True
23249,Suzuki,SUV / ofroader,31400.0,54872.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,True
23250,Suzuki,SUV / ofroader,20490.0,21985.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23251,Suzuki,SUV / ofroader,33499.0,28740.0,Automatisch,2.0,Benzine,180.0,Gebruikt,,True
23252,Suzuki,SUV / ofroader,22890.0,8680.0,Handgeschakeld,1.0,Benzine,111.0,Gebruikt,,True
23253,Suzuki,SUV / ofroader,18537.0,51871.0,Handgeschakeld,4.0,Benzine,111.0,Gebruikt,,True
23254,Suzuki,SUV / ofroader,41296.0,1.0,Automatisch,0.0,Benzine,224.0,Nieuw en op kenteken,,False
23255,Suzuki,SUV / ofroader,25940.0,17356.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
23256,Suzuki,SUV / ofroader,32945.0,7487.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23257,Suzuki,SUV / ofroader,20940.0,10816.0,Automatisch,4.0,Benzine,110.0,Gebruikt,,True
23258,Suzuki,SUV / ofroader,16950.0,26748.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,False
23259,Suzuki,SUV / ofroader,20950.0,9895.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,True
23260,Suzuki,SUV / ofroader,31940.0,49080.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
23261,Suzuki,SUV / ofroader,43940.0,12.0,Automatisch,1.0,Benzine,224.0,Gebruikt,,True
23262,Suzuki,SUV / ofroader,23995.0,7116.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,False
23263,Suzuki,SUV / ofroader,23837.0,46792.0,Automatisch,3.0,Benzine,111.0,Gebruikt,,False
23264,Suzuki,SUV / ofroader,28950.0,6150.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,False
23265,Suzuki,SUV / ofroader,36900.0,18785.0,Automatisch,2.0,Benzine,224.0,Gebruikt,,False
23266,Suzuki,SUV / ofroader,26990.0,599.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,False
23267,Suzuki,SUV / ofroader,33500.0,2429.0,Automatisch,1.0,Benzine,130.0,Gebruikt,,True
23268,Suzuki,SUV / ofroader,24645.0,5040.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23269,Suzuki,SUV / ofroader,35950.0,7240.0,Automatisch,2.0,Elektrisch,136.0,Gebruikt,,True
23270,Suzuki,SUV / ofroader,37290.0,15498.0,Automatisch,1.0,Elektrisch,,Demo,,False
23271,Suzuki,SUV / ofroader,16990.0,19878.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,True
23272,Suzuki,SUV / ofroader,38798.0,15.0,Automatisch,1.0,Benzine,131.0,Demo,,True
23273,Suzuki,SUV / ofroader,21950.0,17463.0,Automatisch,3.0,Benzine,131.0,Gebruikt,,True
23274,Suzuki,SUV / ofroader,29950.0,51109.0,Automatisch,3.0,Benzine,180.0,Gebruikt,,True
23275,Suzuki,SUV / ofroader,27300.0,16399.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
23276,Suzuki,SUV / ofroader,34900.0,14518.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23277,Suzuki,SUV / ofroader,17445.0,67962.0,Automatisch,4.0,Benzine,110.0,Gebruikt,,True
23278,Suzuki,SUV / ofroader,15400.0,47317.0,Handgeschakeld,5.0,Benzine,110.0,Gebruikt,,False
23279,Suzuki,SUV / ofroader,14500.0,38695.0,Automatisch,8.0,Benzine,82.0,Gebruikt,,False
23280,Suzuki,SUV / ofroader,32950.0,4980.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23281,Suzuki,SUV / ofroader,40496.0,1.0,Automatisch,0.0,Benzine,224.0,Nieuw,,False
23282,Suzuki,SUV / ofroader,16495.0,43598.0,Handgeschakeld,3.0,Benzine,111.0,Gebruikt,,False
23283,Suzuki,SUV / ofroader,23639.0,5225.0,Handgeschakeld,1.0,Benzine,111.0,Demo,,True
23284,Suzuki,SUV / ofroader,20899.0,19916.0,Automatisch,3.0,Benzine,110.0,Gebruikt,,True
23285,Suzuki,SUV / ofroader,14950.0,50206.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
23286,Suzuki,SUV / ofroader,39640.0,8347.0,Automatisch,1.0,Benzine,224.0,Gebruikt,,True
23287,Suzuki,SUV / ofroader,37945.0,8649.0,Automatisch,2.0,Benzine,225.0,Gebruikt,,True
23288,Suzuki,SUV / ofroader,24500.0,31079.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
23289,Suzuki,SUV / ofroader,34690.0,1.0,Automatisch,0.0,Benzine,131.0,Nieuw,,True
23290,Suzuki,SUV / ofroader,36845.0,7289.0,Automatisch,1.0,Benzine,131.0,Demo,,True
23291,Suzuki,SUV / ofroader,29850.0,5487.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23292,Suzuki,SUV / ofroader,33995.0,13699.0,Automatisch,2.0,Benzine,180.0,Gebruikt,,False
23293,Suzuki,SUV / ofroader,38900.0,9956.0,Automatisch,1.0,Benzine,224.0,Gebruikt,,False
23294,Suzuki,SUV / ofroader,20990.0,36729.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,True
23295,Suzuki,SUV / ofroader,41250.0,1971.0,Automatisch,1.0,Elektrisch,136.0,Demo,,True
23296,Suzuki,SUV / ofroader,23445.0,59616.0,Handgeschakeld,3.0,Diesel,131.0,Gebruikt,,True
23297,Suzuki,SUV / ofroader,20995.0,42859.0,Automatisch,5.0,Benzine,110.0,Gebruikt,,True
23298,Suzuki,SUV / ofroader,43940.0,,Automatisch,1.0,Benzine,224.0,Nieuw,,True
23299,Suzuki,SUV / ofroader,25925.0,19805.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23300,Suzuki,SUV / ofroader,30750.0,75107.0,Automatisch,3.0,Benzine,179.0,Gebruikt,,False
23301,Suzuki,SUV / ofroader,20950.0,32635.0,Automatisch,3.0,Benzine,111.0,Gebruikt,,True
23302,Suzuki,SUV / ofroader,41194.0,5.0,Automatisch,0.0,Elektrisch,,Nieuw en op kenteken,,True
23303,Suzuki,SUV / ofroader,34945.0,1694.0,Automatisch,2.0,Elektrisch,136.0,Gebruikt,,True
23304,Suzuki,SUV / ofroader,23440.0,3071.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,True
23305,Suzuki,SUV / ofroader,28950.0,6572.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,False
23306,Suzuki,SUV / ofroader,25924.0,6061.0,Handgeschakeld,1.0,Benzine,131.0,Demo,,False
23307,Suzuki,SUV / ofroader,11930.0,66956.0,Handgeschakeld,8.0,Benzine,82.0,Gebruikt,,True
23308,Suzuki,SUV / ofroader,33534.0,24236.0,Handgeschakeld,1.0,Benzine,131.0,Demo,,False
23309,Suzuki,SUV / ofroader,28940.0,8273.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,False
23310,Suzuki,SUV / ofroader,28690.0,10050.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,False
23311,Suzuki,SUV / ofroader,21450.0,25860.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23312,Suzuki,SUV / ofroader,22750.0,29419.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,False
23313,Suzuki,SUV / ofroader,24940.0,76567.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,True
23314,Suzuki,SUV / ofroader,35945.0,6911.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23315,Suzuki,SUV / ofroader,21950.0,20579.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23316,Suzuki,SUV / ofroader,26740.0,38528.0,Handgeschakeld,3.0,Elektrisch,131.0,Gebruikt,,True
23317,Suzuki,SUV / ofroader,19950.0,22031.0,Handgeschakeld,3.0,Benzine,111.0,Gebruikt,,False
23318,Suzuki,SUV / ofroader,31950.0,50709.0,Automatisch,3.0,Benzine,181.0,Gebruikt,,False
23319,Suzuki,SUV / ofroader,21987.0,33988.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,True
23320,Suzuki,SUV / ofroader,41294.0,5.0,Automatisch,0.0,Elektrisch,,Nieuw en op kenteken,,True
23321,Suzuki,SUV / ofroader,21900.0,50868.0,Automatisch,3.0,Benzine,111.0,Gebruikt,,False
23322,Suzuki,SUV / ofroader,27450.0,1664.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,False
23323,Suzuki,SUV / ofroader,21440.0,7214.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,True
23324,Suzuki,SUV / ofroader,19450.0,63442.0,Handgeschakeld,4.0,Benzine,131.0,Gebruikt,,True
23325,Suzuki,SUV / ofroader,23639.0,10250.0,Handgeschakeld,1.0,Benzine,110.0,Demo,,True
23326,Suzuki,SUV / ofroader,23995.0,78605.0,Handgeschakeld,3.0,Benzine,131.0,Gebruikt,,False
23327,Suzuki,SUV / ofroader,28950.0,6100.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23328,Suzuki,SUV / ofroader,15950.0,39083.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,True
23329,Suzuki,SUV / ofroader,42990.0,4.0,Automatisch,1.0,Benzine,,Gebruikt,,False
23330,Suzuki,SUV / ofroader,10990.0,150835.0,Handgeschakeld,10.0,Benzine,117.0,Gebruikt,,True
23331,Suzuki,SUV / ofroader,34945.0,27500.0,Automatisch,1.0,Benzine,131.0,Demo,,False
23332,Suzuki,SUV / ofroader,42950.0,1050.0,Automatisch,1.0,Benzine,131.0,Demo,,True
23333,Suzuki,SUV / ofroader,23485.0,7272.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,True
23334,Suzuki,SUV / ofroader,22950.0,26147.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23335,Suzuki,SUV / ofroader,29995.0,12227.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,False
23336,Suzuki,SUV / ofroader,9800.0,106403.0,Handgeschakeld,7.0,Diesel,101.0,Gebruikt,,False
23337,Suzuki,SUV / ofroader,26925.0,36358.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
23338,Suzuki,SUV / ofroader,16740.0,49426.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23339,Suzuki,SUV / ofroader,26900.0,44546.0,Handgeschakeld,3.0,Benzine,130.0,Gebruikt,,True
23340,Suzuki,SUV / ofroader,37950.0,10296.0,Automatisch,1.0,Benzine,224.0,Gebruikt,,True
23341,Suzuki,SUV / ofroader,37800.0,4760.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,False
23342,Suzuki,SUV / ofroader,13950.0,31190.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,False
23343,Suzuki,SUV / ofroader,29950.0,5170.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,True
23344,Suzuki,SUV / ofroader,17925.0,53879.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23345,Suzuki,SUV / ofroader,21790.0,10730.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23346,Suzuki,SUV / ofroader,17940.0,30035.0,Automatisch,4.0,Benzine,82.0,Gebruikt,,False
23347,Suzuki,SUV / ofroader,11950.0,44694.0,Handgeschakeld,5.0,Benzine,82.0,Gebruikt,,False
23348,Suzuki,SUV / ofroader,31945.0,12050.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,False
23349,Suzuki,SUV / ofroader,27995.0,10968.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23350,Suzuki,SUV / ofroader,27925.0,26140.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23351,Suzuki,SUV / ofroader,20495.0,18058.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,False
23352,Suzuki,SUV / ofroader,33500.0,1102.0,Automatisch,1.0,Benzine,130.0,Gebruikt,,True
23353,Suzuki,SUV / ofroader,39450.0,3950.0,Automatisch,1.0,Elektrisch,136.0,Gebruikt,,False
23354,Suzuki,SUV / ofroader,32950.0,27392.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,False
23355,Suzuki,SUV / ofroader,29995.0,18555.0,Automatisch,3.0,Benzine,182.0,Gebruikt,,False
23356,Suzuki,SUV / ofroader,17440.0,10773.0,Handgeschakeld,4.0,Benzine,82.0,Gebruikt,,False
23357,Suzuki,SUV / ofroader,40888.0,10.0,Automatisch,1.0,Benzine,,Gebruikt,,False
23358,Suzuki,SUV / ofroader,21950.0,37699.0,Automatisch,4.0,Benzine,110.0,Gebruikt,,False
23359,Suzuki,SUV / ofroader,33925.0,53632.0,Automatisch,2.0,Benzine,130.0,Gebruikt,,True
23360,Suzuki,SUV / ofroader,33850.0,27434.0,Handgeschakeld,1.0,Benzine,131.0,Demo,,True
23361,Suzuki,SUV / ofroader,11940.0,62939.0,Handgeschakeld,7.0,Benzine,111.0,Gebruikt,,False
23362,Suzuki,SUV / ofroader,20800.0,62057.0,Automatisch,3.0,Benzine,111.0,Gebruikt,,False
23363,Suzuki,SUV / ofroader,39048.0,10353.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,True
23364,Suzuki,SUV / ofroader,35940.0,27070.0,Automatisch,2.0,Benzine,180.0,Gebruikt,,True
23365,Suzuki,SUV / ofroader,18450.0,48535.0,Automatisch,3.0,Benzine,131.0,Gebruikt,,False
23366,Suzuki,SUV / ofroader,39850.0,1095.0,Automatisch,1.0,Benzine,181.0,Demo,,False
23367,Suzuki,SUV / ofroader,26940.0,36777.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,False
23368,Suzuki,SUV / ofroader,30000.0,7788.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23369,Suzuki,SUV / ofroader,,,,,,,,,False
23370,Suzuki,SUV / ofroader,26945.0,38492.0,Handgeschakeld,2.0,Benzine,131.0,Gebruikt,,True
23371,Suzuki,SUV / ofroader,17890.0,38758.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,False
23372,Suzuki,SUV / ofroader,27950.0,11148.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23373,Suzuki,SUV / ofroader,32925.0,15427.0,Handgeschakeld,1.0,Elektrisch,131.0,Gebruikt,,True
23374,Suzuki,SUV / ofroader,34995.0,23385.0,Automatisch,2.0,Benzine,181.0,Gebruikt,,False
23375,Suzuki,SUV / ofroader,31440.0,14900.0,Handgeschakeld,1.0,Benzine,131.0,Gebruikt,,True
23376,Suzuki,SUV / ofroader,33950.0,15.0,Automatisch,1.0,Elektrisch,,Nieuw,,False
23377,Suzuki,SUV / ofroader,16400.0,55606.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23378,Suzuki,SUV / ofroader,25500.0,21110.0,Handgeschakeld,1.0,Benzine,110.0,Gebruikt,,False
23379,Suzuki,SUV / ofroader,16950.0,45141.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23380,Suzuki,SUV / ofroader,32950.0,4394.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,True
23381,Suzuki,SUV / ofroader,32855.0,10.0,Handgeschakeld,0.0,Benzine,110.0,Gebruikt,,False
23382,Suzuki,SUV / ofroader,18795.0,17414.0,Handgeschakeld,3.0,Benzine,110.0,Gebruikt,,False
23383,Suzuki,SUV / ofroader,23945.0,15191.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,True
23384,Suzuki,SUV / ofroader,18950.0,24515.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,False
23385,Suzuki,SUV / ofroader,16645.0,58846.0,Handgeschakeld,4.0,Benzine,110.0,Gebruikt,,False
23386,Suzuki,SUV / ofroader,39795.0,25.0,Automatisch,1.0,Benzine,131.0,Nieuw en op kenteken,,True
23387,Suzuki,SUV / ofroader,29950.0,1195.0,Automatisch,1.0,Benzine,131.0,Gebruikt,,False
23388,Suzuki,SUV / ofroader,41925.0,28878.0,Automatisch,2.0,Benzine,224.0,Gebruikt,,False
23389,Suzuki,SUV / ofroader,36022.0,14044.0,Automatisch,2.0,Elektrisch,136.0,Gebruikt,,True
23390,Suzuki,SUV / ofroader,37450.0,9993.0,Automatisch,2.0,Benzine,,Gebruikt,,True
23391,Suzuki,SUV / ofroader,35500.0,,Automatisch,0.0,Benzine,131.0,Nieuw,,False
23392,Suzuki,SUV / ofroader,19950.0,22021.0,Handgeschakeld,2.0,Benzine,110.0,Gebruikt,,True
23393,Suzuki,SUV / ofroader,20995.0,30864.0,Handgeschakeld,2.0,Benzine,111.0,Gebruikt,,True
23394,Suzuki,SUV / ofroader,26950.0,7281.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,False
23395,Suzuki,SUV / ofroader,32900.0,17925.0,Automatisch,2.0,Benzine,131.0,Gebruikt,,True
23396,Suzuki,sedan,11500.0,154982.0,Automatisch,12.0,Diesel,241.0,Gebruikt,,True
23397,Suzuki,sedan,9950.0,154942.0,Handgeschakeld,7.0,Diesel,163.0,Gebruikt,,False
23398,Suzuki,sedan,4950.0,24085.0,Handgeschakeld,35.0,Benzine,30.0,Gebruikt,,True
23399,Suzuki,sedan,13500.0,31000.0,Handgeschakeld,47.0,Benzine,35.0,Oldtimer,,False
23400,Suzuki,sedan,6940.0,132251.0,Handgeschakeld,11.0,Benzine,156.0,Gebruikt,,False
23401,Suzuki,sedan,6299.0,149914.0,Automatisch,14.0,Benzine,141.0,Gebruikt,,False
23402,Suzuki,sedan,8950.0,102633.0,Automatisch,14.0,Elektrisch,141.0,Gebruikt,,True
23403,Suzuki,sedan,10888.0,141099.0,Handgeschakeld,13.0,Diesel,165.0,Gebruikt,,True
23404,Suzuki,sedan,3999.0,275622.0,Handgeschakeld,14.0,Diesel,170.0,Gebruikt,,False
23405,Suzuki,sedan,4950.0,119219.0,Automatisch,20.0,Benzine,204.0,Gebruikt,,False
23406,Suzuki,sedan,3490.0,463148.0,Handgeschakeld,34.0,Benzine,113.0,Oldtimer,,False
23407,Suzuki,sedan,9995.0,64806.0,Automatisch,8.0,Diesel,116.0,Gebruikt,,True
23408,Suzuki,sedan,9450.0,71552.0,Automatisch,14.0,Elektrisch,141.0,Gebruikt,,True
23409,Suzuki,sedan,16000.0,90000.0,Handgeschakeld,49.0,Benzine,122.0,Oldtimer,,False
23410,Suzuki,sedan,22500.0,33119.0,Handgeschakeld,58.0,Benzine,135.0,Oldtimer,,False
23411,Suzuki,sedan,13500.0,70000.0,Handgeschakeld,44.0,Benzine,116.0,Gebruikt,,False
23412,Suzuki,sedan,19950.0,25518.0,Half/Semi-automaat,49.0,Benzine,107.0,Oldtimer,,True
23413,Suzuki,sedan,34500.0,10968.0,Handgeschakeld,48.0,Benzine,141.0,Gebruikt,,True
23414,Suzuki,sedan,25750.0,35189.0,Handgeschakeld,54.0,LPG,,Oldtimer,,False
23415,Suzuki,sedan,32813.0,4.0,Automatisch,0.0,Benzine,,Gebruikt,,False
23416,Suzuki,sedan,22750.0,65000.0,,52.0,Benzine,91.0,Oldtimer,,True
23417,Suzuki,sedan,9750.0,137573.0,Automatisch,12.0,Diesel,170.0,Gebruikt,,True
23418,Suzuki,sedan,16850.0,136359.0,Handgeschakeld,34.0,Benzine,166.0,Oldtimer,,True
23419,Suzuki,sedan,3000.0,40980.0,Handgeschakeld,36.0,Benzine,,Gebruikt,,False
23420,Suzuki,sedan,28500.0,150000.0,Half/Semi-automaat,55.0,LPG,101.0,Gebruikt,,False
23421,Suzuki,sedan,23500.0,27401.0,Handgeschakeld,55.0,Benzine,114.0,Oldtimer,,True
23422,Suzuki,sedan,17500.0,159000.0,Automatisch,15.0,Benzine,211.0,Gebruikt,,False
23423,Suzuki,sedan,22940.0,99441.0,Automatisch,16.0,Benzine,211.0,Gebruikt,,False
23424,Suzuki,sedan,37000.0,74000.0,Half/Semi-automaat,48.0,Benzine,141.0,Oldtimer,,True
23425,Suzuki,sedan,23500.0,121400.0,Half/Semi-automaat,56.0,Benzine,,Oldtimer,,False
23426,Suzuki,sedan,7400.0,106137.0,Automatisch,14.0,Benzine,141.0,Gebruikt,,False
23427,Suzuki,sedan,14950.0,75551.0,Handgeschakeld,34.0,Benzine,101.0,Oldtimer,,True
23428,Suzuki,sedan,52500.0,12345.0,Handgeschakeld,58.0,Benzine,86.0,Oldtimer,,False
23429,Suzuki,sedan,15950.0,11614.0,Handgeschakeld,39.0,Benzine,29.0,Gebruikt,,True
23430,Suzuki,sedan,8850.0,170191.0,Automatisch,14.0,Diesel,204.0,Gebruikt,,False
23431,Suzuki,sedan,13290.0,72861.0,Handgeschakeld,9.0,Benzine,156.0,Gebruikt,,True
23432,Suzuki,sedan,14950.0,125241.0,Automatisch,16.0,Diesel,204.0,Gebruikt,,False
23433,Suzuki,sedan,8950.0,132817.0,Automatisch,11.0,Benzine,156.0,Gebruikt,,False
23434,Suzuki,sedan,19500.0,95000.0,,58.0,Benzine,18.0,Gebruikt,,True
23435,Suzuki,sedan,10500.0,166000.0,Handgeschakeld,38.0,Benzine,136.0,Gebruikt,,True
23436,Suzuki,sedan,16750.0,31840.0,Handgeschakeld,66.0,Benzine,12.0,Gebruikt,,False
23437,Suzuki,sedan,6000.0,320000.0,Handgeschakeld,35.0,Diesel,120.0,Gebruikt,,True
23438,Suzuki,sedan,17500.0,88500.0,,57.0,Benzine,83.0,Gebruikt,,False
23439,Suzuki,sedan,9950.0,131252.0,Automatisch,15.0,Diesel,204.0,Gebruikt,,False
23440,Suzuki,sedan,8940.0,85130.0,Handgeschakeld,10.0,Benzine,156.0,Gebruikt,,True
23441,Suzuki,sedan,44500.0,97206.0,Half/Semi-automaat,52.0,Benzine,140.0,Gebruikt,,False
23442,Suzuki,sedan,10900.0,93253.0,Automatisch,11.0,Benzine,156.0,Gebruikt,,True
